"room_id","topic","duplicate_statement_id","duplicate_text","duplicate_timestamp","target_statement_id","target_text","target_timestamp","similarity","target_was_already_duplicate"
"fksripew6vimocyncyw","Scalability test room","rulut9qnhpmocyndph","Street parking fees should fund public transportation","1777038747476","53zoz9ljx38mocyndph","Street parking fees should fund public transportation","1777038214655","1","false"
"fksripew6vimocyncyw","Scalability test room","cbgnkoe5myomocyndph","Urban density reduces per-capita carbon footprint","1777038750236","vijo8zfil3mocyndph","Urban density reduces per-capita carbon footprint","1777038231228","1","false"
"fksripew6vimocyncyw","Scalability test room","fm74jbj0s27mocyndpg","Green spaces improve mental health in urban environments","1777038752997","4et2f6n7jgtmocyndpg","Green spaces improve mental health in urban environments","1777038223040","1","false"
"fksripew6vimocyncyw","Scalability test room","rlchrknie2mocyndpg","Electric vehicle charging should be publicly funded","1777038758049","0iahd8bgt0nnmocyndph","Electric vehicle charging should be publicly funded","1777038233357","1","false"
"fksripew6vimocyncyw","Scalability test room","lwzub9pd9qgmocyndpg","Community gardens strengthen neighborhood social bonds","1777038767412","sjn272sictmocyndpg","Community gardens strengthen neighborhood social bonds","1777038428865","1","false"
"fksripew6vimocyncyw","Scalability test room","pemlgmysgcmocyndph","Solar panels should be required on all new construction","1777038769120","n9wbepumm7smocyndph","Solar panels should be required on all new construction","1777038196508","1","false"
"fksripew6vimocyncyw","Scalability test room","3xalv4q7kdtmocyndph","Street parking fees should fund public transportation","1777038770600","53zoz9ljx38mocyndph","Street parking fees should fund public transportation","1777038214655","1","false"
"fksripew6vimocyncyw","Scalability test room","u15r3qi38mmocyndph","Urban density reduces per-capita carbon footprint","1777038771988","vijo8zfil3mocyndph","Urban density reduces per-capita carbon footprint","1777038231228","1","false"
"fksripew6vimocyncyw","Scalability test room","v6rdrqqkr4rmocyndpg","Local businesses deserve priority over national chains","1777038773850","i8t7rph3eabmocyndph","Local businesses deserve priority over national chains","1777038211631","1","false"
"fksripew6vimocyncyw","Scalability test room","zqk7oue76ljmocyndph","Street parking fees should fund public transportation","1777038776584","53zoz9ljx38mocyndph","Street parking fees should fund public transportation","1777038214655","1","false"
"fksripew6vimocyncyw","Scalability test room","7wb3bdqbhgnmocyndpg","Rent control protects long-term residents from displacement","1777038776858","0m2x18tokdfmocyndpg","Rent control protects long-term residents from displacement","1777038214129","1","false"
"fksripew6vimocyncyw","Scalability test room","japjj1j21lmocyndpg","Pedestrian-first street design reduces traffic accidents","1777038780295","38jtdv5c7lfmocyndph","Pedestrian-first street design reduces traffic accidents","1777038277030","1","false"
"fksripew6vimocyncyw","Scalability test room","ia0r3suvl1mocyndpg","Historic preservation limits necessary urban growth","1777038784375","9lohmtyxcdlmocyndpg","Historic preservation limits necessary urban growth","1777038333348","1","false"
"fksripew6vimocyncyw","Scalability test room","8n41a5fdeskmocyndpg","Food trucks add vibrancy to urban commercial corridors","1777038788667","nm6lyi2gmmpmocyndph","Food trucks add vibrancy to urban commercial corridors","1777038259457","1","false"
"fksripew6vimocyncyw","Scalability test room","saxlmq4w0yqmocyndpg","Solar panels should be required on all new construction","1777038794722","n9wbepumm7smocyndph","Solar panels should be required on all new construction","1777038196508","1","false"
"fksripew6vimocyncyw","Scalability test room","ymt1y625dyrmocyndpg","Rent control protects long-term residents from displacement","1777038800237","0m2x18tokdfmocyndpg","Rent control protects long-term residents from displacement","1777038214129","1","false"
"fksripew6vimocyncyw","Scalability test room","i7svdn1tu8mocyndpg","Urban density reduces per-capita carbon footprint","1777038806321","vijo8zfil3mocyndph","Urban density reduces per-capita carbon footprint","1777038231228","1","false"
"fksripew6vimocyncyw","Scalability test room","ms2bsoa7jaqmocyndpg","Solar panels should be required on all new construction","1777038807858","n9wbepumm7smocyndph","Solar panels should be required on all new construction","1777038196508","1","false"
"fksripew6vimocyncyw","Scalability test room","qzheqffgb8mocyndpg","Affordable housing quotas should apply to all new developments","1777038817591","ymwt7s753yemocyndph","Affordable housing quotas should apply to all new developments","1777038191245","1","false"
"fksripew6vimocyncyw","Scalability test room","c2wvkzam5eemocyndph","Community gardens strengthen neighborhood social bonds","1777038821497","sjn272sictmocyndpg","Community gardens strengthen neighborhood social bonds","1777038428865","1","false"
"fksripew6vimocyncyw","Scalability test room","xrkqn6yhm89mocyndph","Solar panels should be required on all new construction","1777038826913","n9wbepumm7smocyndph","Solar panels should be required on all new construction","1777038196508","1","false"
"fksripew6vimocyncyw","Scalability test room","aoaord472jdmocyndpg","Community gardens strengthen neighborhood social bonds","1777038836281","sjn272sictmocyndpg","Community gardens strengthen neighborhood social bonds","1777038428865","1","false"
"fksripew6vimocyncyw","Scalability test room","bod7ilfx2xgmocyndpg","Green spaces improve mental health in urban environments","1777038840411","4et2f6n7jgtmocyndpg","Green spaces improve mental health in urban environments","1777038223040","1","false"
"fksripew6vimocyncyw","Scalability test room","zpid1mpgopjmocyndph","Remote work has permanently changed how we use office space","1777038841808","2l12sa9n8k8mocyndph","Remote work has permanently changed how we use office space","1777038235211","1","false"
"fksripew6vimocyncyw","Scalability test room","6ysaa10gr5jmocyndph","Community gardens strengthen neighborhood social bonds","1777038843045","sjn272sictmocyndpg","Community gardens strengthen neighborhood social bonds","1777038428865","1","false"
"fksripew6vimocyncyw","Scalability test room","99cx7n75i1gmocyndpg","Mixed-use zoning makes neighborhoods more livable","1777038848327","f3jrnyn5ljimocyndph","Mixed-use zoning makes neighborhoods more livable","1777038212394","1","false"
"fksripew6vimocyncyw","Scalability test room","gaq5igx8b9lmocyndph","Electric vehicle charging should be publicly funded","1777038857070","0iahd8bgt0nnmocyndph","Electric vehicle charging should be publicly funded","1777038233357","1","false"
"fksripew6vimocyncyw","Scalability test room","2resfvqyw07mocyndpg","Food trucks add vibrancy to urban commercial corridors","1777038857366","nm6lyi2gmmpmocyndph","Food trucks add vibrancy to urban commercial corridors","1777038259457","1","false"
"fksripew6vimocyncyw","Scalability test room","aj9wf44jaaamocyndph","Street parking fees should fund public transportation","1777038859359","53zoz9ljx38mocyndph","Street parking fees should fund public transportation","1777038214655","1","false"
"fksripew6vimocyncyw","Scalability test room","2levd914q3emocyndph","The city should invest more in public transit infrastructure","1777038861585","5yuaglu5wu9mocyndph","The city should invest more in public transit infrastructure","1777038303085","1","false"
"fksripew6vimocyncyw","Scalability test room","i34je8060jhmocyndpg","Remote work has permanently changed how we use office space","1777038863621","2l12sa9n8k8mocyndph","Remote work has permanently changed how we use office space","1777038235211","1","false"
"fksripew6vimocyncyw","Scalability test room","asyc5suwpqdmocyndph","Local businesses deserve priority over national chains","1777038866239","i8t7rph3eabmocyndph","Local businesses deserve priority over national chains","1777038211631","1","false"
"fksripew6vimocyncyw","Scalability test room","gv3rx2zgl6vmocyndph","Mixed-use zoning makes neighborhoods more livable","1777038872471","f3jrnyn5ljimocyndph","Mixed-use zoning makes neighborhoods more livable","1777038212394","1","false"
"fksripew6vimocyncyw","Scalability test room","7dkjgsgchgpmocyndph","Street parking fees should fund public transportation","1777038874544","53zoz9ljx38mocyndph","Street parking fees should fund public transportation","1777038214655","1","false"
"fksripew6vimocyncyw","Scalability test room","3uzmcncud3mocyndpg","Local businesses deserve priority over national chains","1777038880983","i8t7rph3eabmocyndph","Local businesses deserve priority over national chains","1777038211631","1","false"
"fksripew6vimocyncyw","Scalability test room","n3cyx65gzemocyndpg","Electric vehicle charging should be publicly funded","1777038885784","0iahd8bgt0nnmocyndph","Electric vehicle charging should be publicly funded","1777038233357","1","false"
"fksripew6vimocyncyw","Scalability test room","nkb1olyg5xmocyndpg","Local businesses deserve priority over national chains","1777038887048","i8t7rph3eabmocyndph","Local businesses deserve priority over national chains","1777038211631","1","false"
"fksripew6vimocyncyw","Scalability test room","q9p3k40lj1smocyndph","Street parking fees should fund public transportation","1777038889293","53zoz9ljx38mocyndph","Street parking fees should fund public transportation","1777038214655","1","false"
"fksripew6vimocyncyw","Scalability test room","skrpa3ftsafmocyndpg","Food trucks add vibrancy to urban commercial corridors","1777038896639","nm6lyi2gmmpmocyndph","Food trucks add vibrancy to urban commercial corridors","1777038259457","1","false"
"fksripew6vimocyncyw","Scalability test room","p7tm6arsyrmocyndph","Rent control protects long-term residents from displacement","1777038897152","0m2x18tokdfmocyndpg","Rent control protects long-term residents from displacement","1777038214129","1","false"
"fksripew6vimocyncyw","Scalability test room","vwulqidfwgimocyndpg","Green spaces improve mental health in urban environments","1777038897898","4et2f6n7jgtmocyndpg","Green spaces improve mental health in urban environments","1777038223040","1","false"
"fksripew6vimocyncyw","Scalability test room","rrshyyd0ddmocyndpg","Affordable housing quotas should apply to all new developments","1777038906844","ymwt7s753yemocyndph","Affordable housing quotas should apply to all new developments","1777038191245","1","false"
"fksripew6vimocyncyw","Scalability test room","x2t8oeaiteamocyndph","Affordable housing quotas should apply to all new developments","1777038907932","ymwt7s753yemocyndph","Affordable housing quotas should apply to all new developments","1777038191245","1","false"
"fksripew6vimocyncyw","Scalability test room","rn32eiyyuwamocyndpg","Local businesses deserve priority over national chains","1777038920895","i8t7rph3eabmocyndph","Local businesses deserve priority over national chains","1777038211631","1","false"
"fksripew6vimocyncyw","Scalability test room","touvf7tbatimocyndpg","Local businesses deserve priority over national chains","1777038922691","i8t7rph3eabmocyndph","Local businesses deserve priority over national chains","1777038211631","1","false"
"fksripew6vimocyncyw","Scalability test room","ys145lr2j8mocyndpg","Street parking fees should fund public transportation","1777038922903","53zoz9ljx38mocyndph","Street parking fees should fund public transportation","1777038214655","1","false"
"fksripew6vimocyncyw","Scalability test room","vq392ghi68dmocyndpg","The city should invest more in public transit infrastructure","1777038931980","5yuaglu5wu9mocyndph","The city should invest more in public transit infrastructure","1777038303085","1","false"
